gene,c,coeff,pval,importance,group,scaled
BCAS2,APEX1,-0.085847130243495,0.032440593004312,0.030129424202102,ec,0.013064849993863106
BCAS2,ARID1A,0.018789645917362,0.640261332237873,0.033273684203717,ec,0.014429910170286463
BCAS2,ATRX,0.043170399108233,0.282762567611724,0.020815296989737,ec,0.0090211818082773
BCAS2,AUNIP,0.069901255483024,0.081762445450161,0.022341104855845,ec,0.009683601440822866
BCAS2,BAP1,-0.137790236689893,5.74801697309e-4,0.020312428525044,ec,0.008802864711479012
BCAS2,CCNC,0.097252739029323,0.015334036238095,0.030058929279075,ec,0.013034245078234386
BCAS2,CCND1,0.020523730374337,0.609720788227991,0.024585705146413,ec,0.010658080163024239
BCAS2,CCNO,0.182817977693135,4.53290827454664e-6,0.03228604042298,ec,0.014001131000343836
BCAS2,CDC5L,-0.180751547813809,5.82577071644543e-6,0.048347649731765,ec,0.0209741749679011
BCAS2,CDK2,-0.082588337656098,0.03964198829207,0.029554973424283,ec,0.012815455898046167
BCAS2,CDK4,-0.175993900696433,1.02710502828526e-5,0.059988152066104,ec,0.026027823890702538
BCAS2,CHAMP1,-0.172272289818558,1.58402618563072e-5,0.048823800239164,ec,0.021180892636064774
BCAS2,CHD8,0.064126623486414,0.110388129905503,0.047835496233102,ec,0.020751826833560538
BCAS2,CHEK1,-0.033081446843058,0.410536578203616,0.022612611673773,ec,0.009801474372638485
BCAS2,CHRAC1,0.107556220852128,0.007303636230583,0.026823356026473,ec,0.011629541843527656
BCAS2,CIB1,0.137592396189378,5.85502888058e-4,0.02480311020255,ec,0.01075246516430698
BCAS2,COPS8,-0.17911795058726,7.08987321235731e-6,0.07879479788166,ec,0.03419260773228317
BCAS2,CTC1,0.122865821880556,0.002160304694421,0.03632084877456,ec,0.01575281699240978
BCAS2,CUL3,0.011395663337946,0.776858329317307,0.022414167698632,ec,0.009715321202233689
BCAS2,DAXX,-0.127551876673176,0.001446582593073,0.03896506638197,ec,0.01690078699228856
BCAS2,DCLRE1B,-0.246831293001741,4.50790461720821e-10,0.142218405268985,ec,0.06172755733730266
BCAS2,DICER1,0.134333157782414,7.90661780301e-4,0.034655548893975,ec,0.015029837802514047
BCAS2,DNA2,0.04767709056949,0.235469119716404,0.029724998423703,ec,0.012889271153650168
BCAS2,EGFR,0.190805083730855,1.67341443688807e-6,0.040043843866183,ec,0.017369131271122044
BCAS2,EIF1AD,0.118486423912868,0.0031050643585,0.032486698643162,ec,0.014088245470935245
BCAS2,ELP2,-0.117799768173805,0.003283365344281,0.038813369682753,ec,0.01683492884986725
BCAS2,ELP3,-0.197895151948349,6.66675770999915e-7,0.085894099800946,ec,0.03727472381856281
BCAS2,EME2,0.132339253904424,9.47112303162e-4,0.042712963248347,ec,0.018527912215713257
BCAS2,ERBB2,0.179368572563825,6.88024337705203e-6,0.071638980776876,ec,0.031085955943152353
BCAS2,ERCC1,-0.236945769283114,2.25758409440522e-9,0.190920002080183,ec,0.08287104111442237
BCAS2,ERCC5,-0.042474451838845,0.290601818786675,0.024643022125597,ec,0.01068296395942682
BCAS2,EYA1,-0.236190751504334,2.54578732053465e-9,0.1221523312447,ec,0.053016000871347106
BCAS2,FAH,-0.049550265774761,0.217554879731486,0.027987395812314,ec,0.012134902200052804
BCAS2,FAN1,-0.101662307760783,0.011248654634232,0.0237301351569,ec,0.010286639976707819
BCAS2,FANCB,-0.141858313243902,3.91250598774e-4,0.045129408720032,ec,0.01957699641364901
BCAS2,GADD45G,0.078510923529929,0.05051704956476,0.024607598666265,ec,0.01066758509329602
BCAS2,GTF2F2,-0.136391976836544,6.54502327797e-4,0.065027201104244,ec,0.028215494492203765
BCAS2,HDAC2,-0.110686342438227,0.005758569589583,0.023033648888515,ec,0.009984264960675514
BCAS2,HFM1,-0.215900456248855,5.52337500126164e-8,0.042427659948665,ec,0.01840404963043149
BCAS2,HLTF,-0.091137343744442,0.023129816204507,0.039285063222628,ec,0.017039711554360133
BCAS2,HMGB1,-0.139294457792612,4.99188264694e-4,0.028907739901191,ec,0.01253446364334545
BCAS2,INO80D,0.099995873786817,0.012662775452551,0.027990058323553,ec,0.012136058112114712
BCAS2,IP6K3,-0.138389731396355,5.43474157892e-4,0.040695246627952,ec,0.017651933573872555
BCAS2,KDM2A,0.232752461338452,4.37717412276224e-9,0.106665755982137,ec,0.04629260422181763
BCAS2,LMNA,0.026864286527751,0.503989091025993,0.035770209314977,ec,0.015513760426649325
BCAS2,MAD2L2,-0.11395691865673,0.004464372747659,0.038209356176937,ec,0.016572700286584384
BCAS2,MAPK1,0.00500844777307,0.900872533622709,0.020814335842239,ec,0.009020764532297415
BCAS2,MCM2,-0.003002067691179,0.940484769588443,0.033691026335908,ec,0.014611096562094052
BCAS2,MDM2,-0.092577974052771,0.021035868355327,0.024055578275052,ec,0.010427929004985428
BCAS2,MLH1,-0.197241779848232,7.26711820432051e-7,0.040508042844155,ec,0.01757066025995901
BCAS2,MTOR,0.052744996083784,0.189296132715513,0.0385403311427,ec,0.01671639093078178
BCAS2,MVP,0.111250381946319,0.005513732871205,0.023161509233392,ec,0.01003977470377745
BCAS2,NABP1,0.195846158302414,8.7283482947977e-7,0.050352975501082,ec,0.021844774201757126
BCAS2,NFATC2IP,0.123483405174924,0.002050650878169,0.033567023891257,ec,0.014557261701463799
BCAS2,NHEJ1,-0.117693622048345,0.00331174345353,0.020400049673038,ec,0.008840904867088812
BCAS2,NPM1,-0.088428161948477,0.027559757083342,0.025808670373564,ec,0.011189022619397727
BCAS2,ORC1,-0.093609850060117,0.019639191117147,0.035746500503979,ec,0.0155034673994483
BCAS2,PARG,0.089454126945111,0.025802953075042,0.022352729206533,ec,0.009688648077612706
BCAS2,PARP4,-0.053728133020067,0.181168268465632,0.023830920952831,ec,0.010330395479212025
BCAS2,PBRM1,-0.143518375492391,3.33424020484e-4,0.035674972984844,ec,0.015472414188887024
BCAS2,PDS5B,-0.138964303996303,5.14944951942e-4,0.072573409014902,ec,0.031491631928853146
BCAS2,PER2,0.193699342131537,1.15403223381783e-6,0.078814219721146,ec,0.03420103959848431
BCAS2,PHF11,0.065035422441719,0.105420685973843,0.02983628264887,ec,0.012937584481416185
BCAS2,PIAS2,-0.125808313138265,0.001681996548453,0.020903176551132,ec,0.009059334152396504
BCAS2,POLA1,-0.110227874677218,0.005964738353773,0.020632500505554,ec,0.008941821895032133
BCAS2,POLD4,0.147585209827111,2.23705255501e-4,0.03881959345658,ec,0.016837630861085768
BCAS2,POLE,0.02501533120908,0.533797044847622,0.023134629433632,ec,0.010028105012281276
BCAS2,POLK,-0.193111764334957,1.2450276606176e-6,0.098182545821363,ec,0.04260967330873963
BCAS2,POLQ,0.077965113867406,0.052146437228363,0.027060019903376,ec,0.011732287937486905
BCAS2,POLR2F,-0.187860071909292,2.42840623469705e-6,0.106686507358046,ec,0.046301613297671664
BCAS2,POLR2L,-0.015712121067583,0.695960377511228,0.023091692540829,ec,0.010009464237525172
BCAS2,PPP4C,0.145929728356323,2.63495142794e-4,0.027082976403318,ec,0.01174225435370083
BCAS2,PPP6R3,0.133537978266061,8.49940797955e-4,0.042559901446091,ec,0.018461461422622373
BCAS2,PRKCG,0.112198363972529,0.005123276777691,0.057170653745437,ec,0.02480462518808038
BCAS2,PRMT6,-0.135955070884293,6.81434954509e-4,0.025265355931101,ec,0.010953146162520447
BCAS2,RAD17,-0.132115727246265,9.66330222423e-4,0.021681214006533,ec,0.009397114089675277
BCAS2,RAD23A,0.017971708656525,0.654884835038976,0.03337075439523,ec,0.014472052567125184
BCAS2,RAD51,-0.049730606485191,0.215883223399356,0.021301247268773,ec,0.009232153984017583
BCAS2,RAD9A,0.22469696061549,1.50774827802837e-8,0.076415602483659,ec,0.033159695413304234
BCAS2,RASSF7,0.308421845113219,3.75551989594488e-15,0.26850186259539,ec,0.11655270489150975
BCAS2,RBX1,-0.172604549939746,1.52448911734487e-5,0.040619172298904,ec,0.017618906395147446
BCAS2,RECQL,-0.14082261050415,4.31928409195e-4,0.048417359966244,ec,0.02100443921606364
BCAS2,RECQL4,0.082726659881876,0.039310875607134,0.020351125866359,ec,0.00881966491233245
BCAS2,REV3L,-0.147755646799229,2.19945039582e-4,0.028349298751504,ec,0.012292020024203825
BCAS2,RFC2,-0.093095682884987,0.020324696127346,0.022011095715499,ec,0.009540330103493687
BCAS2,RFC3,-0.14819456313901,2.10532288546e-4,0.046433149301536,ec,0.020143006968528068
BCAS2,RNF168,0.070740456455224,0.07815404049856,0.029328409468765,ec,0.012717094619738483
BCAS2,RPA2,-0.123697499037354,0.002013843114837,0.020535221849037,ec,0.008899588994458033
BCAS2,RPS27L,-0.20106473524653,4.36989845753841e-7,0.137248718851238,ec,0.05957000006955317
BCAS2,RRN3,0.062714567248425,0.118470123222676,0.023548976453097,ec,0.010207991095239068
BCAS2,SETMAR,-0.21296555263235,8.41642678176888e-8,0.043886067439074,ec,0.01903720782508852
BCAS2,SMARCA5,-0.009594117891471,0.811409574497363,0.029254700073966,ec,0.012685094161946603
BCAS2,SMG1,0.113922375530276,0.004476540873447,0.030720171793497,ec,0.01332131924606144
BCAS2,SPRTN,0.021496725211406,0.592872449706515,0.023326439671577,ec,0.01011137818851814
BCAS2,STK24,0.104483527583672,0.009171210112931,0.042189397826588,ec,0.01830060966865022
BCAS2,TADA3,-0.126729645255937,0.001553543394947,0.029317122314659,ec,0.012712194374667357
BCAS2,TDG,0.06456186801582,0.107986565695209,0.028965267791469,ec,0.012559439005437587
BCAS2,TEP1,0.181277749001349,5.4666274304804e-6,0.072257698634008,ec,0.031354568305609364
BCAS2,TIPIN,-0.082973326615769,0.03872622281535,0.023271370839632,ec,0.010087470410722518
BCAS2,TIPRL,-0.181388955885238,5.39348157476143e-6,0.029775529677072,ec,0.012911208971007306
BCAS2,TLK1,0.082551195877246,0.039731298558611,0.03265270127194,ec,0.01416031444029848
BCAS2,TNKS,-0.207869707217444,1.72423324143153e-7,0.095813740215032,ec,0.04158127165072472
BCAS2,TONSL,0.12976651290196,0.001191266416604,0.040883112895871,ec,0.01773349450098984
BCAS2,TP73,0.096550989361822,0.016092278939975,0.055926692482771,ec,0.024264567438464738
BCAS2,TREX1,-0.089008623085107,0.026553574782399,0.024915695913777,ec,0.010801343523841923
BCAS2,TREX2,0.142197530384025,3.78723802555e-4,0.027806875581414,ec,0.01205653050747211
BCAS2,TRIM33,-0.126890280816066,0.001532092536608,0.031776803954406,ec,0.013780049275780413
BCAS2,UBD,0.094543712876612,0.018445538456181,0.029436628074419,ec,0.012764077028588408
BCAS2,USP48,-0.113610499480459,0.004587766645594,0.038933944225924,ec,0.016887275509204783
BCAS2,WDR48,-0.115060499704185,0.004091021871202,0.049896905612339,ec,0.021646774404517354
BCAS2,WWOX,0.108452903348983,0.006826935748833,0.032825284329854,ec,0.014235240260479625
BCAS2,XPC,-0.103375930931063,0.009942166647277,0.023654728977043,ec,0.010253902870639573
BCAS2,XRCC5,-0.134730292335362,7.62511566795e-4,0.052583063403362,ec,0.02281295246429341
BCAS2,XRCC6,-0.106596804757461,0.007846482526622,0.035497831903587,ec,0.01539550953230382
BLM,DKC1,0.030147857182136,0.453292312417659,0.040916185441201,ec,0.017747852732987113
BLM,ING3,0.004877910394008,0.903443348742657,0.055009929206814,ec,0.023866560581979102
BLM,MPG,-0.136275092423821,6.61609115932e-4,0.047830891213409,ec,0.020749827593996593
BLM,TEP1,0.018865139117591,0.638918513416784,0.034797347683151,ec,0.015091398831204356
BRAT1,ACD,0.097490765369874,0.015084070630238,0.090020932170443,ec,0.03906636144378518
BRAT1,AKT1,0.12799501223034,0.001391786101827,0.063005562979454,ec,0.027337813354552123
BRAT1,AMN1,0.012320775796538,0.759280932171954,0.074776796864345,ec,0.0324482185358592
BRAT1,ANKRD52,0.092183382471718,0.021592347528668,0.067449930342608,ec,0.02926730674686735
BRAT1,ARID1B,-0.147371455568885,2.28506253059e-4,0.058311209222227,ec,0.02529978998347513
BRAT1,ARID2,-0.178918747222756,7.2608271369438e-6,0.098499611491474,ec,0.04274732532204553
BRAT1,BLM,-0.255388436776787,1.05513985273618e-10,0.258863600607028,ec,0.11236831568594464
BRAT1,BRCA1,-0.194872305686873,9.91099953221975e-7,0.091551083269695,ec,0.03973066666295486
BRAT1,BTG2,-0.194745964564436,1.00752659320124e-6,0.127942141103945,ec,0.05552960943547958
BRAT1,CCND1,0.198390493888074,6.24368502086136e-7,0.115396573026557,ec,0.050083032064570605
BRAT1,CCND2,-0.122399201854017,0.002246682587519,0.071253928280314,ec,0.030918787888150796
BRAT1,CCND3,2.53298005961e-4,0.994973810136615,0.084777692910518,ec,0.03679004297600362
BRAT1,CCNO,0.09575919422373,0.016987114075848,0.062492295664724,ec,0.027114981664158256
BRAT1,CDC25A,-0.195473477294527,9.16396832223007e-7,0.088409410124798,ec,0.038366729553671645
BRAT1,CDKN1A,0.151321839717016,1.53621371933e-4,0.114032649487637,ec,0.049490893467345885
BRAT1,CNOT7,-0.184153542229657,3.84850271512007e-6,0.077122530230602,ec,0.03346660352982924
BRAT1,COPS7A,0.138916006403983,5.17288367302e-4,0.061176350854383,ec,0.026543672722135387
