gene,med,cv,sd,cvmod,r
CLEC12A,0.0161701770228,1.2445965293829528,0.03504295888432843,1.7393523009960106,0.2455578342717896
CLEC12B,0.00497786018499,2.117238745277516,0.024291241346112186,2.1321562415962716,0.44760308574273827
CLEC14A,0.0489984838181,1.2339841029485346,0.10193429322140521,1.8287531939569848,0.7713018794965829
CLEC16A,0.0154046103187,1.8172418721660024,0.07572019555857394,2.4141204306769093,0.8635967276392734
CLEC17A,0.00711696574287,1.572083319872215,0.024857085731025,2.2926873161679695,0.2694387594391412
CLEC18A,0.0199071727855,1.4867316541095315,0.06283858721525286,2.1757025748552143,0.5151726961124193
CLEC18B,0.108666908245,0.9291321596990858,0.13840665939433758,1.4086561417831016,0.82953349423446
CLEC18C,0.0172493212744,1.327627156775103,0.04135344426091524,1.6228138977366042,0.327610324990669
CLEC1A,0.0144262083819,1.9279273874883558,0.060872432232158616,1.9488990174351752,0.9429807460043866
CLEC1B,6.38742329582e-4,4.560201476085245,0.010837041772778687,2.4835204791611534,0.2119862800962034
CLEC2A,0.0137673497846,1.5625562255623167,0.04935116561497744,2.143283157727754,0.4597502394312158
CLEC2B,2.17137621093e-4,2.6416708403038465,0.002229607128196673,3.10064259454671,0.04049667143110467
CLEC2D,7.54430348968e-4,4.00397489625297,0.01086035433388733,2.554661732483868,0.2488567028283582
CLEC2L,0.00421733719271,1.972700584860951,0.023625747129467797,2.6243339512741346,0.3145736184704172
CLEC3A,0.00150036121649,2.4124665261323166,0.010894766553729923,2.417169184199698,0.1280295413365294
CLEC3B,0.00971204284527,1.772325913367014,0.04113740554438369,2.27113741449179,0.3271226671095858
CLEC4A,0.00954501258364,1.654587891322805,0.03696199889843374,2.03144205177837,0.3258662350469152
CLEC4C,0.0019549531998,2.617351403731872,0.014279701201178179,2.09788565320161,0.17310860038611117
CLEC4D,0.0293079043928,1.2645735526576076,0.06548439218916355,1.759547551703108,0.60606338966895
CLEC4E,0.0106067150793,1.2646914435397039,0.023089720007492383,1.631457086967591,0.23361597875716797
CLEC4F,0.0165393616137,1.4671801053260694,0.04376030128306748,1.8690509445663248,0.4566883591897216
CLEC4G,0.0365955460134,1.3265015890498013,0.09183242353246766,2.0690398138088955,0.7223815652572473
CLEC4M,2.49396617443e-4,5.503482386531329,0.007254517621118818,2.2785251440796945,0.15757523093202683
CLEC5A,5.64025544652e-4,2.510511612763478,0.004644264496699708,2.5487017945613584,0.06548377295588349
CLEC6A,0.0093781409421,1.8807302739224996,0.03365116544632176,1.7234359514467679,0.666516600193055
CLEC7A,1.01199684686e-4,2.8837255071141907,0.001124873166810912,2.505398447033655,0.012065637757612139
CLEC9A,0.00468998449751,2.1499077471142027,0.024439361737986286,1.9655407088475871,0.3572864238302602
CLECL1,0.00583483726538,2.3366183453966456,0.039048709785425295,2.4137709889193912,0.41681688188429605
CLGN,0.00442876325786,1.9118423711503327,0.017462642862259563,1.8260617662407563,0.2851691283555314
CLHC1,0.0245068801187,1.3702730346786816,0.059895493552878605,1.790000559516223,0.645834510416107
CLIC1,0.0196483140027,1.5416703230317097,0.061503933749990754,2.021318020433837,0.659235651640002
CLIC2,8.583437614049999e-4,3.034677745775762,0.010809635432216361,2.6549377821390725,0.15966469922476081
CLIC3,0.00601585918217,2.4177753460835807,0.04057415246375968,2.135585977088277,0.6932085006350109
CLIC4,0.0048149029865,2.3978851420260825,0.03717062749028601,2.3236660238367195,0.4257259302842159
CLIC5,0.00559834781655,1.7705192003597143,0.024176992822294824,2.1983519760914594,0.2299124759415437
CLIC6,0.0121538159903,1.6818754058293264,0.04876287637860206,2.2052718291194418,0.4919836156284187
CLINT1,0.00593718825807,2.334544945718523,0.05888615722168573,3.1316972265427503,0.641132996669764
CLIP1,0.00282718450162,2.2151212757753256,0.01667017155001883,2.334869186316815,0.26562979416313914
CLIP2,0.00770411908564,1.628029035079634,0.028833576669857877,2.156580336857525,0.307831094918431
CLIP3,0.0029881130507,2.3358170122235205,0.02525076341820741,2.9452149413755784,0.28152450483013747
CLIP4,3.36262934056e-4,4.3650443867067175,0.00919905544739685,2.9928185344171836,0.15114579963307323
CLK1,0.0519636735457,1.0257229029086319,0.07896953826046695,1.4565697549507302,0.510229751276042
CLK2,0.499826189227,0.42623594075264976,0.2064637759887337,0.6145458805730929,0.9361721777320899
CLK3,0.0366011379078,1.377839293085222,0.09896690349349781,2.1223892343370383,0.7266689591910357
CLK4,0.018260778499,1.4635507570356268,0.05607169901834011,2.05812692264342,0.5111444951450388
CLLU1OS,1.7500869899e-4,4.434162301752001,0.004531725417599725,2.4969723842411384,0.07700390582742943
CLMN,0.0010762725417,4.133606964997553,0.025828535734928035,2.5881864215044295,0.362240588678
CLMP,0.012675696724,2.0670286309053876,0.07324653004941883,2.0667511658312216,0.838362640569567
CLN3,0.0722706052375,0.9582514045958233,0.09824856979873557,1.394221778619016,0.6573609965932361
CLN5,0.00613502688345,1.953297849864561,0.0270065585801714,2.004786113793439,0.38335288474431356
CLN6,0.0225802450026,1.4316580889402029,0.06427655784891553,1.9238239184414545,0.6322092032176767
CLN8,8.74449892611e-4,4.069353694026982,0.016564293601743826,2.9545218120843306,0.346784389661745
CLNK,0.00763827650146,1.9335987510625723,0.03617645235419256,2.190032722303592,0.3448904335376716
CLNS1A,0.99754936855,0.016584779034136084,0.016435332930666503,0.010276607855409722,0.194425200827
CLOCK,1.94850728638e-4,2.329009556267537,0.0015746942784943623,2.4344140962796086,0.01673077000888835
CLP1,0.97667148014,0.04509848865970013,0.043674449818174754,0.024338860279397665,0.5329976968969999
CLPB,0.149702597856,1.0218445086674668,0.25231459687669294,2.002641195397159,0.9734336678721339
CLPP,0.0632923581805,1.2875310213347912,0.1757908815157801,2.332566030064354,0.9567035654718806
CLPS,0.337942853035,0.5459302283913486,0.19024880431825383,0.812482928368256,0.8518436609971
CLPSL1,0.00163607049494,1.9503452925597737,0.00973482452732733,2.762478278165972,0.0870266409031575
CLPSL2,0.0121179486522,1.482823724198708,0.03310124974511877,1.914778932361418,0.3109319279674289
CLPTM1,0.0815403896611,1.0158392844460946,0.1253854440961122,1.675473669094764,0.786803359231929
CLPTM1L,0.00102106450347,3.499069711164813,0.017886034100985222,3.361807064566959,0.3464769364892021
CLPX,0.105428571374,1.0669119659327753,0.1954695237548574,1.991289263451724,0.931341964179162
CLRN1,0.00217757162512,2.026071164794083,0.012850882489476061,2.3665087558697495,0.1421412122286998
CLRN2,0.0230269677917,1.4067675289918886,0.06001817380129083,1.8300156365758729,0.6315835991842981
CLRN3,0.00124187259006,2.813329995628318,0.011703689794812072,2.375019174975509,0.19726945357892417
CLSPN,0.736864617347,0.33221879294124645,0.22785441530883582,0.46248454389080523,0.99193075983687
CLSTN1,0.0173561865457,1.5767794129840274,0.05190227877524134,1.8747782154848722,0.75973022331184
CLSTN2,0.0048516159402,1.8592700215390714,0.024543345039593,2.1283798139170766,0.2220589784220423
CLSTN3,0.0192639954791,1.4187318384602117,0.05206385885724807,1.9323674664010633,0.512011687375
CLTA,7.99315840466e-4,3.190145980771898,0.013026026423269508,3.197262834292231,0.1688578124630426
CLTB,0.176885477992,0.766563931504085,0.16961345768994085,1.1652365245044134,0.941566434831306
CLTC,0.996060307694,0.042042565099067133,0.04145410767740942,0.014821478162480282,0.752392212725
CLTCL1,0.0193580667538,1.597537380751552,0.06758677661239955,1.8777005541808425,0.5384489113565917
CLTRN,0.0028389489325050003,1.6897562264518957,0.009607570849149542,1.676796969325765,0.098698769163217
CLU,0.00544104337607,1.9874792251783562,0.02584610631354144,2.080536722037035,0.3564300354621867
CLUAP1,0.0152073044371,1.5246658943915075,0.044639423188837256,1.8574397098153033,0.3938122732462223
CLUH,0.200048976245,0.8213738492415522,0.21730860317934236,1.3992145225036914,0.9733280588176131
CLUL1,0.0060349242009,1.91302324434885,0.028040787960081998,2.036717987723351,0.34159422923803223
CLVS1,0.00430507351026,1.9840597755039073,0.020800083202210887,2.05860171764518,0.3177717727281088
CLVS2,8.19019797169e-4,3.919373899509559,0.01285033778413372,2.1645763188923093,0.19358939970971695
CLYBL,0.00175307392034,2.6555984614174886,0.0129646592833013,2.034552534721555,0.1467668704020818
CMA1,0.0152884877109,1.427088934956985,0.04335367276031425,1.9778439985794998,0.480105269393725
CMAS,0.0344127593148,1.646649677545296,0.13847659494644066,2.44594058495914,0.9626842767465553
CMBL,0.00393385389046,2.6033391461650677,0.03615174098650547,2.301041170474565,0.43428816902766487
CMC1,0.0608803645614,1.0604761776362965,0.09840725778884082,1.6711148381395375,0.5758737869526249
CMC2,0.0056690038793,1.7165031810037914,0.023264679159716,2.3333558606848843,0.2593690047656142
CMC4,0.002584645852675,1.5576360164108367,0.008424933074072478,1.7922719380996326,0.0637893143977612
CMIP,0.305233035991,0.795887711681735,0.3053504042232153,1.7163486528681227,0.9993574201223607
CMKLR1,0.0457833347058,1.179674185072468,0.0894136072966063,1.78427411379563,0.7088072817678173
CMPK1,0.929668897406,0.16123777944772325,0.14209562262408448,0.09462752580457817,0.9365732100787
CMPK2,0.120082896264,0.8695659085212504,0.14069484237928362,1.393468624589336,0.67271546164724
CMSS1,0.00054601946131900005,2.400761537068532,0.005612971639650266,3.266994768111074,0.05357363969031218
CMTM1,0.00326739280365,1.69944465451427,0.012513009426672743,2.0737425343903677,0.1530007775700355
CMTM2,0.0145514609174,1.641682110931471,0.04972798116839869,1.872547610327405,0.53410894817166
CMTM3,0.00714551684044,1.8925947344981213,0.03823651840783312,2.240087569359694,0.3701471212601741
CMTM4,0.00815772787557,2.0269779822356497,0.04955667213433339,2.506860404271709,0.4599266799450639
CMTM5,0.0657200737576,1.0411076708984672,0.09665584678309926,1.3980159901125353,0.782885329142883
CMTM6,0.0282301209402,1.3846210418815255,0.08444026691613733,2.137569134348614,0.6602534911876561
CMTM7,3.43178247228e-4,3.3152700072199095,0.004602975446208324,2.4978184894029645,0.086929249593067
CMTM8,0.0355834410951,1.2920555316930409,0.07928276793417867,1.7353551945908696,0.749361385328
CMTR1,0.950443105005,0.08332171694920301,0.07740746324503434,0.05978208824051717,0.7420984738659999
CMTR2,0.0285930041022,1.4809862349431167,0.11472950272865712,3.1077912608011986,0.6701134852768016
CMYA5,0.00492487128682,1.563171958740467,0.01655554347277681,2.033764256687279,0.2116593685093143
CNBD1,1.22879948955e-4,6.436001382195548,0.0053722664993165765,3.246676505179054,0.12335351353314511
CNBD2,0.0428514962123,1.2998420045621186,0.10735785669116596,2.088668027717767,0.919919615807
CNBP,0.0250763213362,1.5349118682342116,0.10720435027924827,3.1092873434507236,0.7040290576607465
CNDP1,0.00894490281522,2.1743810957885374,0.05577913464950505,2.308082724828601,0.7018233833738823
CNDP2,0.0120616414973,1.5745840339913006,0.04014544519305831,2.0192245780362406,0.47535790101926195
CNEP1R1,0.130369325354,1.0419445941976353,0.21500858934747866,2.039349209202934,0.9511982906882451
CNFN,0.00395788190055,1.7745303983893348,0.017864390295301732,2.394176330201566,0.22818837017795
CNGA1,0.0386203000685,1.1174579496499562,0.06917116612893771,1.6700626729388615,0.5025074567170126
CNGA2,0.00476467804386,2.976077402831151,0.0337814081449931,1.8894403515209515,0.6475926538502083
CNGA3,0.0246241594311,1.2973362885448476,0.05272439187999115,1.537081982526346,0.49463928312994926
CNGA4,0.00731518195099,2.2811083608882767,0.04230838420621287,2.1076501133718795,0.7838825319502888
CNGB1,0.00143388412834,2.9864220724434354,0.014831289607746372,2.8850553591162154,0.26620151211792137
CNGB3,0.00868409873315,1.3655674807428038,0.02171052254213221,1.6607962291797311,0.2120402332420702
CNIH1,0.109636714262,1.0041669669758482,0.15612173153198525,1.4643503098992936,0.9041372555033368
CNIH2,0.0620622794902,1.1719780615739384,0.12615333590243039,1.638816171994785,0.827234551079855
CNIH3,0.00281621865955,2.1546032210325925,0.017181890442654866,2.475262144247659,0.2189651435598705
CNIH4,0.975116970592,0.06414121267547437,0.06145698023832777,0.03390443418898623,0.533844398068
CNKSR1,0.00377510402319,2.099380920571743,0.029152388142797785,2.8640755644565257,0.307288886028
CNKSR2,0.1233743482655,0.7923552263578215,0.12116375378927062,1.2091369944121133,0.687010614871701
CNKSR3,0.00430118981667,1.9307359537876274,0.02161320219207749,2.040745351753781,0.25166171326175085
CNMD,0.00578973371853,2.8358945178087405,0.04864148850523171,2.322625135183982,0.8181498394976533
CNN1,0.0596461233291,1.0531023679538656,0.09465248982935727,1.5685493984527779,0.5919662226514402
CNN2,0.736916427644,0.24592995726437406,0.1727407762345795,0.32178978753823784,0.9435629522817001
CNN3,0.0308477912179,1.2788990609852269,0.0738858302589069,1.9174181775963983,0.5570079945930801
CNNM1,0.0424628648896,1.1831082514512477,0.0811734835126603,1.5589158150846463,0.853829147121019
CNNM2,0.0265630267605,1.2339075272553717,0.05335778621126452,1.5651586692644441,0.46176497438211
CNNM3,0.0264821551475,1.5425810869707421,0.08325763863469965,1.9872452015846647,0.6666306921487917
CNNM4,0.0211921509934,1.2691484231851815,0.04876963640252298,1.9209935071215072,0.4425577906136497
CNOT1,0.879900841962,0.3079995970463114,0.2391237930254149,0.29092168973632493,0.997008473979124
CNOT10,0.0760219384908,1.166431021781881,0.18009326603139356,2.753423914910188,0.8262718794359981
CNOT11,0.0450880911504,1.4134155456129263,0.18730315182011306,3.72640730871636,0.9187413123033938
CNOT2,0.617348044803,0.47455776080212136,0.2691561966196216,0.7288234644212379,0.98838582378432
CNOT3,0.9916284759,0.025543719397908667,0.025126225771482387,0.019057720078931844,0.24095620352900005
CNOT4,0.0151818733681,1.8629197558980402,0.12234829479829591,4.415315556058356,0.836281013217
CNOT6,0.0417744120136,1.2900909919711117,0.09908415067080599,1.8996438377340856,0.7961970541966569
CNOT6L,0.0319658660318,1.5108301155332373,0.09158405884711031,1.7752026498061575,0.8099986080075796
CNOT7,0.0251860123889,1.6081150981863468,0.11178735232809832,2.7866629732018224,0.8786141705177903
CNOT8,0.00158632448452,2.5369918843042565,0.0179435466740247,2.812125114117381,0.21931890807150745
CNOT9,0.763674184409,0.32373367144857373,0.22744193755371736,0.4005866190379954,0.97526943461262
CNP,0.263488693733,0.5967151253570868,0.16595067476636408,0.8689213844522755,0.91112972628748
CNPPD1,0.00134206216096,3.089230631132562,0.019951360909484357,2.9535953707774225,0.2429834997357816
CNPY1,2.45912370697e-4,2.8821974962656256,0.002734570986037619,2.388581605093142,0.04786566042133328
CNPY2,0.174581508247,0.8383942517356432,0.19725939281047397,1.4602012194752627,0.9571821302298059
CNPY3,0.00574080270742,2.035204626197032,0.03214990167934171,2.438487081497579,0.3690168514070386
CNPY4,0.0533827020209,1.1248684827488473,0.09358943753056444,1.5135227547299381,0.79377316991467
CNR1,7.16745408202e-4,2.5603784889980115,0.007317817284252955,2.7109577058669996,0.07112347734143773
CNR2,0.00638158867214,1.9448989829424714,0.0360175422246916,2.5060358502245936,0.38052519391522177
CNRIP1,0.00173492349073,2.508185610285815,0.01823544214037687,2.7093673822464424,0.15154245329839658
CNST,5.4921494397e-4,2.4792170816522474,0.004415785736111065,2.46866890064277,0.0614503379825
CNTD1,0.00518254768851,1.8212675908394824,0.024133350496441643,2.310358376127637,0.21205464727537218
CNTD2,0.0415636496538,1.2870695713989402,0.0942955776190218,1.8220421622713838,0.7239167907801459
CNTF,0.0110660377338,1.6058785839344338,0.03753873273087909,1.8222051144918354,0.3325987675741667
CNTFR,0.0160138513066,1.5574713862187783,0.04953827551380849,2.0560198100109917,0.6051670488047067
CNTLN,0.00814733125003,2.418870368876809,0.058276172683393496,2.315131104005443,0.7107482465959891
CNTN1,0.0159795296783,1.388122996528499,0.043849559877998365,1.9001960730361331,0.3350235354311313
CNTN2,0.0603891277093,1.0407916215576487,0.09709359132625661,1.4208995449620583,0.727902537375674
CNTN3,0.00960449835283,1.5433013708018475,0.030260461945770686,1.8733855640038,0.263888452432258
CNTN4,0.00670416692284,2.2120957624844113,0.04299696723356024,2.4421362210376367,0.4492517458272418
CNTN5,0.00408199246041,2.513489656634852,0.03286010598404315,2.194220272161005,0.4142847149318733
CNTN6,0.0050183071265,1.8915796385621533,0.024255383150647663,2.3608842693956626,0.2604863893900294
CNTNAP1,0.236103592424,0.5950266341409207,0.1545514906467447,0.8832614604376587,0.8136517133242099
CNTNAP2,0.00302089018113,2.6291518267322016,0.0224852487565769,2.0517536590163363,0.3784312513441111
CNTNAP3,0.06924914675,1.0843051433493265,0.11701431011915941,1.8334430840694798,0.733070321639574
CNTNAP3B,0.0301815679216,1.427433322554131,0.10804171978357678,2.865369288434085,0.6212084029010645
CNTNAP4,1.72356131944e-4,12.981515464550784,0.025000296582816526,2.6141852357669197,0.6173560340046534
CNTNAP5,0.00448774054981,2.3264243062392698,0.025356187920364266,2.0303772825293502,0.3981215967904842
CNTRL,0.0331342659322,1.1283045650938182,0.0610040266590825,1.6626149024826833,0.4876696659478433
CNTROB,0.0361549316689,1.4966899962226523,0.12004174758743072,2.1348575612409215,0.8783460113967606
COA1,0.0265737809426,1.2892266304987015,0.06593966396625736,2.0161241866193422,0.5515451140996622
COA3,0.233547370892,0.7643865816986077,0.2193158571092984,1.381865304710458,0.9493461285934224
COA4,0.0251702070937,1.5843247631937434,0.098025447062519,2.2343216861015116,0.8307282658310241
COA5,0.499972044407,0.49000881346632313,0.24568505427663792,0.8083838171439597,0.98154355065976
COA6,0.3621631173,0.6473540799413408,0.2728534125213907,1.2469836481524013,0.99304624161859
COA7,0.784570923379,0.32082951630767953,0.23064023972305275,0.4374224052810289,0.9780548530756
COASY,0.874694865016,0.23485276243206152,0.18912827941021668,0.23148675487799536,0.8893999799510001
COBL,9.49018773982e-4,4.332971483808712,0.03128488171432173,3.4304643099376118,0.5849398535789868
COBLL1,0.00510817452392,2.1628434328050954,0.026888827143052296,1.9801414561160777,0.3593744182934157
COCH,0.125969518367,0.8248974194296578,0.13072384907211185,1.2390802866956874,0.73589015815976
COG1,0.614558299006,0.41213031998164534,0.2399029896633534,0.619540866937805,0.96848888383579
COG2,0.855741148027,0.18931392619991158,0.15281909299401283,0.19582236198219227,0.9249690137837
COG3,0.96379688784,0.12024686359370272,0.11165730936259384,0.06130253169670785,0.9610640538723
COG4,0.781239329441,0.28814909244944265,0.2069181577844217,0.3586552046944285,0.9625139676629
COG5,0.0555566760217,1.3464703266488522,0.19816859783968452,3.4393201795724195,0.9273047404
COG6,0.44099971604,0.5249431050004807,0.24242561948518554,0.882758349981998,0.98596255609209
COG7,0.355625896957,0.7230251295917907,0.2987265616324308,1.5181695708236942,0.986793159592683
COG8,0.586338840406,0.37542791822944244,0.21386090923371276,0.5712924695574579,0.9667727052138301
COIL,0.365057684885,0.587197084813089,0.2217275203978534,0.9447124069382128,0.9930970625716601
COL10A1,0.00218103396848,2.4118774194374386,0.01821264719972726,2.5548536617989392,0.213426368323
COL11A1,0.00595836992646,1.554544969512675,0.018544182444327376,1.5449710925248308,0.14083370785227797
COL11A2,0.00249687478328,1.695748024486007,0.009671033232808997,1.84956191549319,0.0808005268640786
COL12A1,0.00832175309379,1.3415568798973085,0.019416645080930307,1.5174743889281594,0.220893336591976
COL13A1,0.00718763252303,1.8862060112692884,0.03511547678377568,2.1404677361210425,0.3478719441577464
COL14A1,0.0068191132085,2.236407462842957,0.041630515114394286,2.106604268722781,0.41494028928486215
COL15A1,0.0413620384386,1.1887433610257994,0.07489777512927598,1.4954539181989512,0.7929778469320999
COL16A1,0.00133698249042,3.6379243701092028,0.028501241367800106,3.4621256996341874,0.35009924527729336
COL17A1,0.204128405198,0.6714064008625643,0.15152783709348852,1.0108625184273068,0.86554932904265
COL18A1,0.0198273189471,1.5412494326494384,0.06050842530555848,1.8154522260996264,0.617486567957086
COL19A1,0.00256531600218,2.284742098421771,0.013022739343695409,1.9041003913221846,0.2475673981310533
COL1A1,0.00540509187002,2.201780921504181,0.035770326571226654,2.1394820873261513,0.4303009757192393
COL1A2,0.00277866929922,2.5666638550229925,0.021260022228323214,2.279537932707228,0.32227843485107743
COL20A1,0.00169460449179,3.661855457562854,0.02717416996019476,2.8844852603322035,0.5268864418976398
COL21A1,0.0111726157475,1.3859421154095404,0.02744662207888343,1.6539841897431191,0.204379692615354
COL22A1,6.28451828004e-4,3.8696879535952364,0.011267494373532206,2.718096364794292,0.18311934695442691
COL23A1,0.00388360238871,1.9215004928213821,0.022129985158077993,2.6787968615540088,0.2808357550546173
COL24A1,0.0286138694201,1.019330847158473,0.04197058101935441,1.3065175329534073,0.32220485145444205
COL25A1,0.0393579720308,1.1367604792617927,0.07062871450340412,1.545887641962006,0.772271317904906
COL27A1,0.00351321077619,2.460265124240895,0.02331178508319644,2.136819580207847,0.32323804088502933
COL28A1,2.10588762794e-4,3.9983061101821624,0.003924411571811837,2.5817148349569496,0.0675279657914
COL2A1,0.0038734145075,1.8070950276934192,0.017470667107015784,2.2082046875536983,0.1862160559844622
COL3A1,0.00225239531505,3.1992095308320625,0.020224090943101392,1.8852927620313111,0.3670988006691804
COL4A1,0.0194077121737,1.5452068859385157,0.059150250074119726,1.9144625379945794,0.7324390425865104
COL4A2,0.00270985550888,1.9001506182772878,0.013760303553239664,2.2152837625568154,0.1361768157482607
COL4A3,0.0053875059047,1.811698287522397,0.022241554241342498,2.003663285887591,0.2775422783028609
COL4A3BP,0.0502877459853,1.4036378831484235,0.17427541709889335,2.9817205060996623,0.979221019181676
COL4A4,0.00232312054638,2.1363348416030434,0.014082489880011685,2.158057443005344,0.14920009403354878
COL4A5,1.493188299725e-4,4.450746856200683,0.0038754320539040833,2.8021171199409896,0.056572314021
COL4A6,3.18009390144e-4,4.071278130393567,0.0051429193676877545,2.5439432607616466,0.08328520826940584
COL5A1,0.0113324702806,1.5771243076069272,0.03928402017357146,2.1306039473426828,0.42652818985571755
COL5A2,0.0135410263051,1.6404005420216048,0.04938554197270099,2.0231986719929553,0.48534898775754104
COL5A3,0.00331585548078,3.311682446382451,0.031665690260882576,2.3951742253018113,0.7092977130808257
COL6A1,0.00100237341191,2.814894115536544,0.013731287964977405,3.167970171302905,0.13443693627561437
COL6A2,0.00457625316128,2.12693237977437,0.030333969190437873,2.6147656913965616,0.3293873548070648
COL6A3,0.00843979912521,1.6829062559987111,0.030312278306229307,2.266501376896697,0.44647725684461276
COL6A6,0.0064652689735199996,2.055854406169015,0.03460324504090311,2.0806089057183117,0.5192530727744091
COL7A1,0.146992921594,0.7376742093329411,0.12947126787791877,1.1326634132646287,0.7757670887266997
COL8A1,0.0173845213231,1.4036379761466788,0.05260123756147966,2.3885394900292556,0.39167208989753083
COL8A2,0.0553432757051,1.1487934498117194,0.10344268588497535,1.7781060876783565,0.672746285684063
COL9A1,0.0439752739338,1.2041211900273001,0.08547534978965052,1.6922609820675063,0.669347228099567
COL9A2,0.00620011419563,1.9708886433669595,0.0282504761208905,2.010414027674766,0.3195168469206095
COL9A3,0.115971944311,0.9006383332643374,0.1372634051795845,1.321458703248316,0.900511899965553
COLCA2,0.00680301647714,3.115021994723723,0.06542830039535338,2.160771536788899,0.99008950645565
COLEC10,0.00123793573132,4.832366451920517,0.02511234062091931,1.985542644454639,0.5531176749078077
COLEC11,0.00446235879501,2.618834863603537,0.030541100882100176,2.2016190350843323,0.445193887145909
COLEC12,0.00609584161029,2.2592333419292934,0.03834038617909783,2.1374010540195374,0.499779008313555
COLGALT1,0.00975680120569,1.6500224685825287,0.03580153350353884,2.177735576115734,0.41756367276802614
COLGALT2,0.0034436562678,2.0312368601978643,0.018745280457918692,2.30188407155809,0.19109202895245117
COLQ,0.00181783579959,1.920507452065767,0.006964703312594944,1.5922594925013724,0.1238304308033174
COMMD1,0.0124343718302,1.6455977746279988,0.040210960561707275,1.777078184249102,0.47907748044868986
COMMD10,0.0383306257818,1.3500954456175291,0.09481426293112222,1.8966085393241423,0.79490068253024
COMMD2,0.0525252322626,1.2806061790290977,0.12987041580544942,2.1268509051228737,0.842154777424983
COMMD3,0.0495227499852,1.4694638548845806,0.1773305760417842,2.802230432348224,0.974032130439251
COMMD4,0.0434611062181,1.2668380098849819,0.108943726433381,2.1382221976254754,0.9168405374158209
COMMD5,0.125072515529,0.8896621941187355,0.1533903107475597,1.3766396946328103,0.91944243873299
COMMD6,0.0693354481476,0.9982562983626118,0.09551363438538271,1.325764437446444,0.771643466282092
COMMD7,0.0843163503653,1.0585155270958804,0.13928171577393642,1.6565575438376963,0.8681688988897079
COMMD8,0.278076879175,0.7218386804975224,0.22647795850634334,1.1890779797154993,0.953085458748148
COMMD9,0.0300278596519,1.383620128818044,0.08298025768024019,1.9351823363382197,0.6155900341501718
COMP,0.00512577890262,2.239409434347894,0.03270433134476724,2.3695879093617713,0.5397411758148314
COMT,0.116718044685,0.9263369624351915,0.1516724829793092,1.588873822224278,0.862400971225835
COMTD1,0.0416521121883,1.1773200942726871,0.08314621218403632,1.80634842264096,0.76855626343289
COP1,0.262755200612,0.87458693728023,0.3055619525492842,2.0685070500921534,0.998776701741
COPA,0.998447854143,0.012211080996707906,0.012136240702491632,0.00710735809542207,0.12118934768400003
COPB1,0.999976428339,0.004981947333936552,0.004975192208025117,5.242260278781899e-4,0.061761748552999984
COPB2,0.998551590027,0.010912234798454143,0.010847434624941438,0.007927952736809494,0.13837714974799997
COPE,0.967073153159,0.11627822794360207,0.10795750024295195,0.06037725135298017,0.825277482814
COPG1,0.995078731447,0.11583087349081532,0.1113487617901175,0.022949231726410786,0.9564120012888
COPRS,0.0662215000798,1.0630534042218838,0.11196993040612359,1.7699194424327511,0.6504780495573951
COPS2,0.843475855794,0.23047268061773712,0.18128046679715898,0.2237693403628336,0.9866798044975
COPS3,0.974081821425,0.04750042860504883,0.045729006790670414,0.03188820314453592,0.44049120748900006
COPS4,0.961112148128,0.08074101573594707,0.07612432719203813,0.04559372097975391,0.6397022313930001
COPS5,0.990352822302,0.037012060436684695,0.03633284401893655,0.018699288490897806,0.510794741232
COPS6,0.999259996228,0.025046453777271466,0.02488371989907463,0.005950761320823644,0.5369808789320001
COPS7A,0.0208099315786,1.866931625333246,0.10138714598734787,1.9737427072114015,0.8187922810853744
COPS7B,7.84439651006e-4,4.332847188129368,0.033533130273692834,3.074191069476618,0.4656139616773188
COPS8,0.952350371001,0.07448961077405611,0.06974006285760673,0.04694218111871041,0.829911157284
COPS9,0.307573978232,0.6591180340464311,0.22006616550171623,1.0486715186507365,0.9486847965158209
COPZ1,0.96371026795,0.08516325108674343,0.08065035515747977,0.03504675696238641,0.873903214941
COQ10A,0.0466157687462,1.1960212358434548,0.09561305652800992,1.7691240997440951,0.777050819058971
COQ10B,0.00138184447796,3.794508376491304,0.0666147295101848,3.3935091559932697,0.6233072222803268
COQ2,0.48686346764,0.5168681489081816,0.25537245649557827,0.8246068749994167,0.9892876505581
COQ3,0.0269460928257,1.588157823184951,0.09919402114057793,2.2729014393094658,0.7595778939014742
COQ4,0.80350471107,0.30209556402517473,0.2222198569203383,0.3665416177010344,0.9571596714159
COQ5,0.416840301557,0.5190750526416029,0.21886859800741051,0.8034697889095598,0.93176297306109
COQ6,0.0952738590163,1.1303566023396763,0.18003393295045933,1.8888531463831195,0.946612823635345
COQ7,0.331774425325,0.666112237428904,0.25183506748462553,1.1848943457016292,0.96135344014193
COQ8A,0.0226571971182,1.3143986352051353,0.05574307789062226,1.8186589421482506,0.39296493673359945
COQ8B,0.0247350229991,1.5560953216016302,0.08590682646311823,1.9222113160978258,0.5558752952844382
COQ9,0.0387074817377,1.2817486692207913,0.08880747188432728,1.808312948652162,0.74373980690551
CORIN,0.0137522419384,1.6440788146015102,0.04386490748544967,1.8346461104825091,0.495163673761639
CORO1A,0.0272434401013,1.700557080384347,0.10064281096480535,2.0054022582266686,0.8590650983982507
CORO1B,0.0236821430559,1.430962738916253,0.06633547700280648,1.869112751262274,0.645901609606422
